1095,2238290,40.07,36.28
1096,2240102,40.07,17.31
1097,2243114,40.07,28.04
1098,2245168,40.07,50.00
1099,2246983,40.07,79.57
1100,2249991,40.07,68.65
1101,2251827,40.07,59.02
1102,2253637,40.07,19.39
1103,2256644,40.07,13.29
1104,2258484,40.07,40.12
1105,2260299,40.07,64.75
1106,2263312,40.07,102.31
1107,2265386,40.07,67.62
1108,2267201,40.07,47.37
1109,2270208,40.07,-7.43
1110,2272219,18.93,9.81
1111,2274115,18.93,31.82
1112,2275927,18.93,63.35
1113,2278934,18.93,101.70
1114,2280989,18.93,84.93
1115,2282803,18.93,41.46
1116,2285815,18.93,13.41
1117,2287657,18.93,8.65
1118,2289471,18.93,35.85
1119,2291283,18.93,78.53
1120,2294289,18.05,80.79
1121,2296101,18.05,69.57
1122,2297913,18.05,49.32
1123,2300922,18.05,8.78
1124,2302762,18.05,15.85
1125,2304578,18.05,32.98
1126,2306391,18.05,54.93
1127,2309575,18.05,49.02
1128,2311496,18.05,35.73
1129,2313310,18.05,17.62
1130,2316318,18.05,30.73
1131,2318367,18.05,30.54
1132,2320174,18.05,33.78
1133,2323184,18.05,0.79
1134,2325025,18.05,-13.10
1135,2326841,18.05,14.69
1136,2329854,18.05,34.39
1137,2331696,18.05,48.78
1138,2333771,18.05,59.02
1139,2335581,18.05,14.51
1140,2338589,18.05,-28.10
1141,2340427,18.05,-47.07
1142,2342236,18.05,-33.84
1143,2345420,18.05,52.68
1144,2347340,18.05,60.73
1145,2349155,18.05,46.58
1146,2352169,18.05,-26.09
1147,2354224,18.05,-57.07
1148,2356038,18.05,-31.40
1149,2359042,7.48,-2.13
1150,2360856,7.48,40.60
1151,2362669,7.48,50.42
1152,2364476,7.48,31.89
1153,2367487,7.48,-11.03
1154,2369330,7.48,-16.82
1155,2371144,7.48,-12.62
1156,2374158,7.48,11.15
1157,2375998,7.48,0.85
1158,2377814,7.48,-4.93
1159,2379625,7.48,-6.58
1160,2381608,7.48,-17.80
1161,2384703,7.48,18.17
1162,2386543,7.48,22.19
1163,2388618,7.48,3.65
1164,2390433,7.48,2.37
1165,2392248,7.48,-17.92
1166,2394061,7.48,-54.51
1167,2397072,7.48,-6.89
1168,2398890,7.48,7.62
1169,2400705,7.48,45.85
1170,2402772,7.48,37.56
1171,2404583,7.48,-7.31
1172,2407589,7.48,-40.67
1173,2409428,7.48,-55.06
1174,2411244,7.48,-37.37
1175,2414258,7.48,20.73
1176,2416282,7.48,41.03
1177,2418185,7.48,49.20
1178,2419999,7.48,5.73
1179,2421811,7.48,-36.58
1180,2423878,7.48,-36.03
1181,2426887,7.48,-12.68
1182,2428697,7.48,31.34
1183,2430506,7.48,40.97
1184,2432317,7.48,32.01
1185,2435328,7.48,-6.70
1186,2437169,7.48,-18.96
1187,2438984,7.48,-20.42
1188,2440796,7.48,-3.71
1189,2443807,7.48,35.73
1190,2445643,7.48,33.35
1191,2447458,7.48,16.28
1192,2449265,7.48,-6.70
1193,2451248,7.48,-8.71
1194,2454342,7.48,7.56
1195,2456182,7.48,24.32
1196,2458238,7.48,26.76
1197,2460053,7.48,21.89
1198,2461867,7.48,13.71
1199,2464880,7.48,-7.50
1200,2466719,7.48,7.86
1201,2468533,7.48,23.78
1202,2470345,7.48,28.17
1203,2472413,7.48,23.78
1204,2474219,7.48,8.65
1205,2477231,7.48,-11.52
1206,2479071,7.48,-3.59
1207,2480887,7.48,1.40
1208,2482699,7.48,23.41
1209,2484684,7.48,52.68
1210,2487783,7.48,28.71
1211,2489625,7.48,9.45
1212,2491698,7.48,-38.29
1213,2493510,7.48,-45.30
1214,2495319,7.48,-1.70
1215,2498330,7.48,38.71
1216,2500172,7.48,78.78
1217,2501988,7.48,43.53
1218,2503800,7.48,22.74
1219,2506813,7.48,-48.78
1220,2508656,7.48,-59.87
1221,2510466,7.48,-23.29
1222,2513473,18.05,41.64
1223,2515312,18.05,76.70
1224,2517122,18.05,64.63
1225,2519105,18.05,6.46
1226,2522205,18.05,-36.70
1227,2524047,18.05,-40.00
1228,2526121,18.05,-1.82
1229,2527934,18.05,55.79
1230,2530944,18.05,66.95
1231,2532757,18.05,39.87
1232,2534570,62.97,15.30
1233,2537578,62.97,-30.73
1234,2539415,62.97,-9.45
1235,2541487,62.97,13.23
1236,2543300,62.97,48.41
1237,2546311,62.97,39.26
1238,2548165,62.97,14.51
1239,2549979,62.97,-1.21
1240,2551964,62.97,0.54
1241,2555060,165.14,24.57
1242,2556895,165.14,32.86
1243,2558966,165.14,27.50
1244,2561974,165.14,23.29
1245,2563817,165.14,19.08
1246,2565631,165.14,35.30
1247,2568642,165.14,38.96
1248,2570459,165.14,45.85
1249,2572272,165.14,40.36
1250,2575277,267.30,22.92
1251,2577092,267.30,52.31
1252,2580101,267.30,69.02
1253,2581940,267.30,80.48
1254,2583755,267.30,70.97
1255,2586941,267.30,86.21
1256,2588863,267.30,80.97
1257,2590677,267.30,85.24
1258,2593690,267.30,114.08
1259,2595746,267.30,122.80
1260,2598753,267.30,138.71
1261,2600602,267.30,155.60
1262,2603611,267.30,145.12
1263,2605451,267.30,167.37
1264,2608467,267.30,182.56
1265,2610543,267.30,199.14
1266,2613558,267.30,237.31
1267,2615400,267.30,217.07
1268,2618412,267.30,235.73
1269,2620252,267.30,234.75
1270,2622237,267.30,262.98
1271,2625328,267.30,304.39
1272,2627144,267.30,278.47
1273,2629217,267.30,302.25
1274,2632229,267.30,303.65
1275,2634046,267.30,296.64
1276,2637060,267.30,340.30
1277,2638902,267.30,327.74
1278,2641913,267.30,361.95
1279,2643754,267.30,361.95
1280,2646764,267.30,357.86
1281,2648600,267.30,386.28
1282,2651613,267.30,354.81
1283,2653465,267.30,370.79
1284,2655452,267.30,387.62
1285,2658551,267.30,350.85
1286,2660368,267.30,401.46
1287,2662440,267.30,422.62
1288,2665446,267.30,379.02
1289,2667258,267.30,398.04
1290,2670266,267.30,361.28
1291,2672108,267.30,338.17
1292,2675124,267.30,413.78
1293,2676969,267.30,410.00
1294,2679043,267.30,377.80
1295,2682055,267.30,384.08
1296,2683873,267.30,332.50
1297,2686881,51.52,361.09
1298,2688893,51.52,401.58
1299,2690794,51.52,378.41
1300,2693798,51.52,356.58
1301,2695854,51.52,322.98
1302,2697669,51.52,318.29
1303,2700681,51.52,358.65
1304,2702499,51.52,352.37
1305,2704313,51.52,333.29
1306,2707319,51.52,280.42
1307,2709132,51.52,262.50
1308,2712143,51.52,314.32
1309,2713985,51.52,303.35
1310,2715797,51.52,252.86
1311,2718809,51.52,192.13
1312,2720626,51.52,210.54
1313,2722612,51.52,262.37
1314,2725711,51.52,216.64
1315,2727557,51.52,175.24
1316,2729626,7.48,162.74
1317,2731437,7.48,159.63
1318,2734440,7.48,144.81
1319,2736256,7.48,116.89
1320,2738068,7.48,109.81
1321,2741079,7.48,135.60
1322,2742924,7.48,135.48
1323,2744739,7.48,103.59
1324,2747753,7.48,52.62
1325,2749833,7.48,49.39
1326,2751643,7.48,56.64
1327,2753454,7.48,67.19
1328,2755432,7.48,45.42
1329,2758527,7.48,18.84
1330,2760383,7.48,38.96
1331,2762460,7.48,24.51
1332,2764276,7.48,-5.06
1333,2766089,7.48,-22.37
1334,2769103,7.48,-59.08
1335,2770948,7.48,-20.24
1336,2772760,7.48,-3.23
1337,2774568,-3.96,-24.45
1338,2777573,-3.96,-53.10
1339,2779387,-3.96,-40.36
1340,2782398,-3.96,-41.40
1341,2784245,-3.96,-76.40
1342,2786059,-3.96,-92.25
1343,2789071,-3.96,-89.26
1344,2791089,-3.96,-40.73
1345,2792990,-3.96,-25.06
1346,2795999,-3.96,-67.19
1347,2798054,-3.96,-104.51
1348,2799867,-3.96,-108.71
1349,2802870,-3.96,-58.90
1350,2804685,-3.96,-39.57
1351,2807698,-3.96,-82.13
1352,2809546,-3.96,-95.12
1353,2811360,-3.96,-84.69
1354,2814372,-3.96,-19.69
1355,2816449,-3.96,-45.42
1356,2818261,-3.96,-98.29
1357,2821267,-3.96,-111.21
1358,2823081,-3.96,-78.84
1359,2825064,-3.96,-24.02
1360,2828162,-3.96,7.80
1361,2830005,-3.96,-35.24
1362,2832081,-3.96,-81.34
1363,2833895,-3.96,-75.18
1364,2836908,-3.96,-39.93
1365,2838720,-3.96,-23.53
1366,2840531,-3.96,-5.18
1367,2843538,-3.96,-11.95
1368,2845350,-3.96,-23.35
1369,2847160,-3.96,-23.10
1370,2850172,-3.96,-8.35
1371,2851989,-3.96,0.67
1372,2853802,-3.96,19.51
1373,2856816,-3.96,9.81
1374,2858832,-3.96,3.53
1375,2860730,-3.96,7.74
1376,2862543,5.72,7.62
1377,2864350,5.72,21.34
1378,2866417,5.72,27.56
1379,2869426,5.72,43.04
