1,0,0.00,19.28
2,995,0.00,19.28
3,2810,0.00,19.16
4,3996,0.00,19.11
5,5837,0.00,19.12
6,7653,0.00,19.20
7,9470,0.00,19.28
8,10142,0.00,19.29
9,11935,0.00,19.26
10,13743,0.00,19.14
11,15813,0.00,19.09
12,17625,0.00,18.96
13,19433,0.00,18.89
14,21247,0.00,18.88
15,23104,0.00,18.87
16,24963,0.00,18.83
17,26824,0.00,18.76
18,28685,0.00,18.67
19,30716,0.00,18.56
20,32655,0.00,18.47
21,34515,0.00,18.42
22,36371,0.00,18.38
23,38440,0.00,18.32
24,40297,0.00,18.25
25,42165,0.00,18.17
26,44021,0.00,18.10
27,45875,0.00,18.04
28,47736,0.00,18.00
29,49596,0.00,17.97
30,51455,0.00,17.88
31,53315,0.00,17.80
32,55176,0.00,17.72
33,57036,0.00,17.64
34,58889,0.00,17.58
35,60747,0.00,17.53
36,62602,0.00,17.49
37,64632,0.00,17.44
38,66569,0.00,17.37
39,68438,0.00,17.28
40,70296,0.00,17.21
41,72368,0.00,17.15
42,74228,0.00,17.11
43,76089,0.00,17.06
44,77949,0.00,16.96
45,79806,0.00,16.85
46,81663,0.00,16.74
47,83755,0.00,16.65
48,85611,0.00,16.57
49,87467,0.00,16.56
50,89325,0.00,16.53
51,91184,0.00,16.47
52,93044,0.00,16.42
53,94913,0.00,16.29
54,96773,0.00,16.19
55,98807,0.00,16.14
56,100746,0.00,16.12
57,102599,0.00,16.06
58,104455,0.00,16.03
59,106526,0.00,16.00
60,108383,0.00,15.95
61,110242,0.00,15.87
62,112099,0.00,15.79
63,113957,0.00,15.75
64,115817,0.00,15.74
65,117677,0.00,15.72
66,119537,0.00,15.67
67,121406,0.00,15.58
68,123259,0.00,15.46
69,125116,0.00,15.39
70,126973,0.00,15.31
71,128826,0.00,15.25
72,130684,0.00,15.23
73,132710,0.00,15.19
74,134650,0.00,15.11
75,136510,0.00,15.02
76,138370,0.00,14.92
77,140444,0.00,14.83
78,142304,0.00,14.80
79,144164,0.00,14.75
80,146019,0.00,14.72
81,147883,0.00,14.70
82,149741,0.00,14.66
83,151596,0.00,14.53
84,153688,0.00,14.44
85,155545,0.00,14.41
86,157405,0.00,14.36
87,159263,0.00,14.33
88,161122,0.00,14.30
89,162982,0.00,14.22
90,164842,0.00,14.11
91,166870,0.00,14.02
92,168804,0.00,13.96
93,170662,0.00,13.94
94,172523,0.00,13.92
95,174605,0.00,13.89
96,176459,0.00,13.81
97,178318,0.00,13.75
98,180176,0.00,13.69
99,182034,0.00,13.64
100,183893,0.00,13.61
101,185754,0.00,13.58
102,187571,0.00,13.52
103,189383,0.00,13.44
104,191197,0.00,13.38
105,193008,0.00,13.33
106,194820,0.00,13.31
107,196631,0.00,13.30
108,198442,0.00,13.29
109,200427,0.00,13.26
110,202326,0.00,13.19
111,204136,0.00,13.13
112,205948,0.00,13.07
113,208020,0.00,13.07
114,209833,0.00,13.07
115,211641,0.00,13.04
116,213450,0.00,12.96
117,215254,0.00,12.85
118,218263,0.00,12.75
119,220122,0.00,12.73
120,222218,0.00,12.74
121,224035,0.00,12.74
122,225852,0.00,12.69
123,227669,0.00,12.59
124,229481,0.00,12.50
125,231295,0.00,12.46
126,233102,0.00,12.45
127,235086,0.00,12.46
128,236981,0.00,12.45
129,238791,0.00,12.42
130,240602,0.00,12.36
131,242672,0.00,12.27
132,244486,0.00,12.21
133,246298,0.00,12.20
134,248110,0.00,12.19
135,249922,0.00,12.18
136,251733,0.00,12.17
137,254739,0.00,12.08
138,256600,0.00,12.03
139,258415,0.00,11.98
140,260226,0.00,11.98
141,262042,0.00,11.98
142,263855,0.00,11.98
143,265665,0.00,11.94
144,267479,0.00,11.90
145,269466,0.00,11.86
146,271367,0.00,11.82
147,273181,0.00,11.81
148,274993,0.00,11.81
149,277061,0.00,11.78
150,278873,0.00,11.76
151,280680,0.00,11.77
152,282490,0.00,11.79
153,284299,0.00,11.78
154,286105,0.00,11.71
155,289118,0.00,11.58
156,291213,0.00,11.52
157,293030,0.00,11.51
158,294847,0.00,11.54
159,296663,0.00,11.56
160,298474,0.00,11.55
161,300287,0.00,11.46
162,302097,0.00,11.41
163,304080,0.00,11.31
164,305976,0.00,11.26
165,307785,0.00,11.25
166,309597,0.00,11.25
167,311670,0.00,11.21
168,313484,0.00,11.15
169,315296,0.00,11.05
170,317108,0.00,10.97
171,318919,0.00,10.94
172,320726,0.00,10.93
173,323733,0.00,10.88
174,325594,0.00,10.82
175,327409,0.00,10.77
176,329223,0.00,10.71
177,331037,0.00,10.68
178,332853,0.00,10.67
179,334666,0.00,10.66
180,336480,0.00,10.63
181,338467,0.00,10.57
182,340368,0.00,10.51
183,342177,0.00,10.45
184,343988,0.00,10.41
185,346055,0.00,10.40
186,347866,0.00,10.40
187,349677,0.00,10.35
188,351486,0.00,10.30
189,353296,0.00,10.26
190,355106,0.00,10.24
191,358119,0.00,10.22
192,360224,0.00,10.22
193,362039,0.00,10.20
194,363852,0.00,10.15
195,365665,0.00,10.13
196,367477,0.00,10.15
197,369289,0.00,10.18
198,371099,0.00,10.21
199,373083,0.00,10.19
200,374982,0.00,10.18
201,376796,0.00,10.11
202,378609,0.00,10.07
203,380682,0.00,10.08
204,382495,0.00,10.10
205,384308,0.00,10.09
206,386115,0.00,10.06
207,387923,0.00,10.02
208,389732,0.00,9.97
209,391538,0.00,9.94
210,393345,0.00,9.93
211,395153,0.00,9.93
212,396963,0.00,9.91
213,398773,0.00,9.88
214,400582,0.00,9.85
215,402391,0.00,9.85
216,404200,0.00,9.86
217,406009,0.00,9.86
218,407989,0.00,9.87
219,409884,0.00,9.81
220,411691,0.00,9.77
221,413500,0.00,9.76
222,415568,0.00,9.74
223,417380,0.00,9.76
224,419195,0.00,9.71
225,421009,0.00,9.69
226,422823,0.00,9.66
227,424637,0.00,9.58
228,426451,0.00,9.55
229,428265,0.00,9.58
230,430336,0.00,9.62
231,432148,0.00,9.61
232,433962,0.00,9.52
233,435777,0.00,9.49
234,437590,0.00,9.37
235,439405,0.00,9.31
236,441439,0.00,9.32
237,443380,0.00,9.35
238,445242,0.00,9.36
239,447104,0.00,9.32
240,449180,0.00,9.22
241,451038,0.00,9.12
242,452897,0.00,9.06
243,454756,0.00,9.03
244,456614,0.00,9.01
245,458476,0.00,9.01
246,460335,0.00,8.99
247,462194,0.00,8.92
248,464056,0.00,8.84
249,465928,0.00,8.78
250,467788,0.00,8.74
251,469649,0.00,8.72
252,471510,0.00,8.70
253,473366,0.00,8.66
254,475397,0.00,8.60
255,477333,0.00,8.53
256,479193,0.00,8.47
257,481053,0.00,8.43
258,483127,0.00,8.41
259,484987,0.00,8.39
260,486848,0.00,8.34
261,488710,0.00,8.29
262,490572,0.00,8.23
263,492443,0.00,8.18
264,494302,0.00,8.12
265,496165,0.00,8.10
266,498255,0.00,8.10
267,500114,0.00,8.09
268,501972,0.00,8.06
269,503832,0.00,8.05
270,505691,0.00,8.03
271,507551,0.00,8.03
272,509584,0.00,8.02
273,511526,0.00,8.03
274,513386,0.00,8.03
275,515247,0.00,7.99
276,517318,0.00,7.96
277,519188,0.00,7.98
278,521049,0.00,8.01
279,522906,0.00,8.01
280,524766,0.00,7.96
281,526625,0.00,7.96
282,528486,0.00,7.90
283,530347,0.00,7.87
284,532209,0.00,7.89
285,534071,0.00,7.94
286,535933,0.00,7.98
287,537795,0.00,7.97
288,539653,0.00,7.92
289,541512,0.00,7.91
290,543539,0.00,7.87
291,545487,0.00,7.88
292,547345,0.00,7.92
293,549204,0.00,7.95
294,551280,0.00,7.95
295,553142,0.00,7.92
296,555004,0.00,7.89
297,556866,0.00,7.91
298,558727,0.00,7.95
299,560584,0.00,7.99
300,562443,0.00,7.99
301,564303,0.00,7.96
302,566162,0.00,7.88
303,568258,0.00,7.81
304,570122,0.00,7.79
305,571991,0.00,7.77
306,573850,0.00,7.74
307,575711,0.00,7.68
308,577745,0.00,7.60
309,579687,0.00,7.54
310,581549,0.00,7.49
311,583407,0.00,7.45
312,585487,0.00,7.40
313,587346,0.00,7.36
314,589206,0.00,7.32
315,591066,0.00,7.29
316,592925,0.00,7.27
317,594787,0.00,7.22
318,596649,0.00,7.13
319,598518,0.00,7.05
320,600377,0.00,6.98
321,602239,0.00,6.96
322,604100,0.00,6.96
323,605955,0.00,6.97
